date,code,open,high,low,close,volume,amount
2020/5/25,sh.000905,5323.9656,5344.2849,5293.2294,5316.6036,8438568100,91375351530
2020/5/26,sh.000905,5341.1113,5421.9045,5341.0821,5420.2126,9096900800,99351009049
2020/5/27,sh.000905,5426.5558,5426.5558,5358.47,5369.4992,10396037100,1.13E+11
2020/5/28,sh.000905,5367.2664,5390.1397,5290.2897,5361.167,10252425100,1.08E+11
2020/5/29,sh.000905,5349.5678,5416.6599,5336.0669,5406.3403,10500325000,1.1E+11
2020/6/1,sh.000905,5446.2912,5576.6538,5446.2912,5569.48,14169758200,1.48E+11
2020/6/2,sh.000905,5595.3589,5596.4399,5544.1862,5566.4438,13902910300,1.49E+11
2020/6/3,sh.000905,5583.701,5618.2892,5567.0729,5572.3125,13834551900,1.46E+11
2020/6/4,sh.000905,5589.3445,5597.2621,5549.3577,5576.7535,12077846500,1.24E+11
2020/6/5,sh.000905,5585.1592,5592.3453,5542.8701,5585.4231,11225389700,1.15E+11
2020/6/8,sh.000905,5618.3753,5627.1893,5567.2087,5575.3036,11944619000,1.28E+11
2020/6/9,sh.000905,5582.144,5616.0363,5560.139,5610.3774,11487092900,1.19E+11
2020/6/10,sh.000905,5611.6579,5616.6108,5581.9153,5615.2417,10836809700,1.14E+11
2020/6/11,sh.000905,5618.6411,5673.3108,5567.538,5589.1019,12751545400,1.45E+11
2020/6/12,sh.000905,5483.7845,5620.2062,5479.2713,5591.4871,12954546500,1.42E+11
2020/6/15,sh.000905,5605.8832,5661.9706,5590.6435,5590.6435,14535977600,1.53E+11
2020/6/16,sh.000905,5633.2588,5695.3007,5624.8549,5695.3007,13395170300,1.42E+11
2020/6/17,sh.000905,5708.6871,5735.4183,5685.6241,5735.4183,14683751800,1.54E+11
2020/6/18,sh.000905,5738.0314,5744.4525,5705.295,5734.403,15815436600,1.61E+11
2020/6/19,sh.000905,5733.4291,5796.3597,5727.6226,5787.1482,14176809800,1.48E+11
2020/6/22,sh.000905,5793.7883,5815.3942,5770.8094,5784.0269,14539234900,1.57E+11
2020/6/23,sh.000905,5783.1198,5809.2832,5755.3982,5804.343,12574812700,1.4E+11
2020/6/24,sh.000905,5808.5388,5824.3132,5773.2908,5789.0893,11024143600,1.29E+11
2020/6/29,sh.000905,5774.4585,5789.1592,5740.2558,5762.4378,11776115100,1.32E+11
2020/6/30,sh.000905,5790.0647,5875.3274,5788.2081,5864.4164,11535032400,1.4E+11
2020/7/1,sh.000905,5884.54,5885.8738,5814.7554,5881.8875,14283298200,1.61E+11
2020/7/2,sh.000905,5880.8832,5979.9902,5858.5743,5975.2794,20118138000,2E+11
2020/7/3,sh.000905,5989.9958,6052.523,5968.0663,6051.5099,22682681800,2.17E+11
2020/7/6,sh.000905,6095.9561,6318.3081,6095.9561,6299.8551,30237648900,2.92E+11
2020/7/7,sh.000905,6368.3135,6480.0286,6300.2446,6380.0276,32586542500,3.29E+11
2020/7/8,sh.000905,6378.9461,6541.4382,6352.3731,6535.4151,28884738900,2.92E+11
2020/7/9,sh.000905,6541.2854,6712.1445,6530.0207,6693.7452,31741227100,3.35E+11
2020/7/10,sh.000905,6664.3263,6763.8121,6644.3586,6676.4373,28873667200,3.23E+11
2020/7/13,sh.000905,6710.6352,6899.622,6710.6352,6899.5175,29730559500,3.35E+11
2020/7/14,sh.000905,6897.0034,6897.0034,6672.7996,6807.727,29386829700,3.42E+11
2020/7/15,sh.000905,6815.6162,6838.1524,6598.5228,6638.8384,25647283000,3.01E+11
2020/7/16,sh.000905,6642.3288,6710.995,6305.133,6319.9981,25331587000,2.77E+11
2020/7/17,sh.000905,6327.0265,6447.5092,6272.9416,6344.5912,19680390900,2.15E+11
2020/7/20,sh.000905,6419.08,6526.8325,6340.6495,6526.8325,21241322200,2.26E+11
2020/7/21,sh.000905,6546.5653,6591.0097,6500.8682,6563.3239,19396594900,2.15E+11
2020/7/22,sh.000905,6554.1681,6699.6871,6534.7427,6620.6893,21010119800,2.33E+11
2020/7/23,sh.000905,6562.0485,6629.2067,6431.2609,6620.0859,20799246200,2.41E+11
2020/7/24,sh.000905,6584.8093,6609.2877,6265.3789,6283.9831,21901777700,2.47E+11
2020/7/27,sh.000905,6304.5859,6337.3275,6229.4712,6298.7351,14554248100,1.68E+11
2020/7/28,sh.000905,6345.682,6385.3908,6307.7891,6359.6637,13883814400,1.62E+11
2020/7/29,sh.000905,6341.0079,6530.2712,6324.0483,6530.2712,15922168400,1.87E+11
2020/7/30,sh.000905,6548.7007,6564.775,6491.4492,6511.436,17761556100,2.09E+11
2020/7/31,sh.000905,6499.3939,6619.2616,6463.415,6579.6696,17991294100,2.08E+11
2020/8/3,sh.000905,6635.3429,6739.8085,6614.4314,6739.8085,20726674600,2.41E+11
2020/8/4,sh.000905,6758.4937,6764.9049,6672.894,6697.7071,20947893600,2.45E+11
2020/8/5,sh.000905,6696.687,6790.008,6653.2772,6772.8422,18484381600,2.18E+11
2020/8/6,sh.000905,6780.3265,6792.2759,6656.2782,6770.3016,20522984200,2.41E+11
2020/8/7,sh.000905,6743.2907,6755.528,6578.6672,6688.8822,19812821400,2.28E+11
2020/8/10,sh.000905,6666.5601,6768.866,6651.7421,6725.2956,17535322700,2.1E+11
2020/8/11,sh.000905,6727.7692,6756.8451,6594.9793,6600.8472,18084577100,2.03E+11
2020/8/12,sh.000905,6580.0058,6599.6573,6395.006,6528.3999,17788904500,1.98E+11
2020/8/13,sh.000905,6552.3695,6592.1163,6518.4229,6552.6567,16206051500,1.67E+11
2020/8/14,sh.000905,6542.6032,6629.5058,6506.0266,6623.5633,15687598800,1.61E+11
2020/8/17,sh.000905,6646.5418,6752.3176,6614.1849,6744.5468,20140735700,2.08E+11
2020/8/18,sh.000905,6747.6059,6811.5637,6737.5288,6789.3979,18916617500,2.09E+11
2020/8/19,sh.000905,6782.5931,6782.5931,6661.9879,6666.274,19430913600,2.05E+11
2020/8/20,sh.000905,6622.0053,6672.4908,6570.6949,6593.785,15764625800,1.63E+11
2020/8/21,sh.000905,6628.9007,6686.0233,6589.1968,6643.9444,14296349300,1.53E+11
2020/8/24,sh.000905,6667.2961,6702.7487,6589.9285,6688.9647,14302035400,1.58E+11
2020/8/25,sh.000905,6698.1196,6734.4378,6631.6853,6652.5478,14709813000,1.58E+11
2020/8/26,sh.000905,6650.449,6660.7634,6501.2409,6525.8786,15373477100,1.71E+11
2020/8/27,sh.000905,6538.1362,6585.7193,6486.7508,6578.7912,12983619800,1.42E+11
2020/8/28,sh.000905,6571.8981,6695.3574,6553.9227,6691.2096,14194959300,1.56E+11
2020/8/31,sh.000905,6719.2859,6765.8853,6667.6792,6668.4331,15602438500,1.73E+11
2020/9/1,sh.000905,6667.168,6710.4599,6637.6339,6710.4599,12563249000,1.4E+11
2020/9/2,sh.000905,6725.6913,6742.5527,6647.0341,6717.5579,14956254800,1.61E+11
2020/9/3,sh.000905,6715.1042,6732.6741,6638.4482,6662.2515,14211033500,1.52E+11
2020/9/4,sh.000905,6545.888,6631.0289,6538.4896,6618.5762,12535846200,1.32E+11
2020/9/7,sh.000905,6619.8982,6669.3935,6459.1029,6478.8124,15558174800,1.67E+11
2020/9/8,sh.000905,6493.7737,6542.9954,6432.952,6525.098,16123031800,1.48E+11
2020/9/9,sh.000905,6455.3053,6471.4824,6319.2713,6349.2234,21691635100,1.77E+11
2020/9/10,sh.000905,6404.6646,6414.9623,6219.6361,6235.5687,18104949700,1.49E+11
2020/9/11,sh.000905,6209.7881,6319.6691,6209.7881,6311.967,12462919400,1.16E+11
2020/9/14,sh.000905,6350.3551,6381.182,6297.9023,6351.2422,13050227700,1.29E+11
2020/9/15,sh.000905,6351.0366,6388.1304,6328.5366,6387.8805,11518415400,1.17E+11
2020/9/16,sh.000905,6379.5178,6387.7666,6321.5668,6353.836,11337988700,1.13E+11
2020/9/17,sh.000905,6345.6715,6416.0088,6291.6343,6367.0206,11895968100,1.24E+11
2020/9/18,sh.000905,6367.7923,6473.5997,6353.5609,6469.4692,13522626400,1.37E+11
2020/9/21,sh.000905,6492.2249,6515.337,6434.3239,6445.9649,12602372100,1.34E+11
2020/9/22,sh.000905,6392.025,6462.9751,6341.4838,6358.652,12130589400,1.23E+11
2020/9/23,sh.000905,6382.2813,6411.2048,6356.1636,6392.0329,9504883300,1.06E+11
2020/9/24,sh.000905,6353.694,6354.6827,6243.282,6244.6389,11280146700,1.13E+11
2020/9/25,sh.000905,6271.7008,6285.4717,6206.1823,6236.8904,8779878800,92989168390
2020/9/28,sh.000905,6255.021,6261.9304,6171.02,6178.4693,7896291500,87526269793
2020/9/29,sh.000905,6206.9908,6280.4433,6179.8807,6228.7708,8137116400,91783259882
2020/9/30,sh.000905,6245.1158,6260.1234,6155.0208,6192.5045,8148409300,89615460415
2020/10/9,sh.000905,6300.0703,6373.9367,6290.4705,6357.9711,10038623100,1.15E+11
2020/10/12,sh.000905,6408.0827,6541.3102,6399.6833,6541.176,14482434900,1.61E+11
2020/10/13,sh.000905,6538.8354,6557.8635,6486.3088,6551.3987,11155845000,1.3E+11
2020/10/14,sh.000905,6547.8376,6547.8376,6492.6581,6508.3743,11862960400,1.34E+11
2020/10/15,sh.000905,6511.0707,6518.5503,6456.7714,6460.0408,10700425200,1.16E+11
2020/10/16,sh.000905,6456.7375,6473.6343,6388.6459,6428.6822,9873202200,1.09E+11
2020/10/19,sh.000905,6466.566,6483.5079,6346.2632,6358.3213,10366836300,1.15E+11
2020/10/20,sh.000905,6349.6437,6423.1573,6324.3889,6423.1128,8618922400,95327322736
2020/10/21,sh.000905,6426.194,6426.5095,6323.4406,6350.0127,8751225500,1.02E+11
2020/10/22,sh.000905,6331.8037,6334.5424,6256.2324,6317.1438,8572472900,96745752081
2020/10/23,sh.000905,6312.0076,6362.4283,6202.5347,6213.2626,8056509000,93954361163
2020/10/26,sh.000905,6195.3539,6239.7156,6127.3829,6214.3779,7339295600,85255066151
2020/10/27,sh.000905,6187.4731,6227.8424,6168.971,6221.3414,7558651600,89315873363
2020/10/28,sh.000905,6221.7402,6254.716,6164.2406,6245.9986,8713088800,1.04E+11
2020/10/29,sh.000905,6168.9076,6287.6478,6159.1435,6255.1933,9258748300,1.1E+11
2020/10/30,sh.000905,6272.9273,6274.6162,6103.8909,6111.4803,11212236000,1.26E+11
2020/11/2,sh.000905,6119.4514,6162.2763,6095.8038,6143.1157,11175637900,1.24E+11
2020/11/3,sh.000905,6175.1593,6245.5576,6155.7346,6241.7676,10544003600,1.16E+11
2020/11/4,sh.000905,6246.6368,6256.0695,6181.0972,6234.158,9292974500,1.08E+11
2020/11/5,sh.000905,6294.6136,6358.4445,6273.3148,6351.9789,11884321500,1.33E+11
2020/11/6,sh.000905,6366.1854,6366.1854,6254.0869,6301.2477,11824421100,1.32E+11
2020/11/9,sh.000905,6337.4415,6452.9139,6337.4415,6421.6506,16002788200,1.75E+11
2020/11/10,sh.000905,6434.4298,6435.413,6339.2861,6373.0853,14192893200,1.56E+11
2020/11/11,sh.000905,6356.3666,6375.2402,6292.8368,6294.6055,13072808100,1.34E+11
2020/11/12,sh.000905,6305.0655,6340.9983,6285.2907,6315.4938,10468068700,1.13E+11
2020/11/13,sh.000905,6304.4593,6319.4126,6248.355,6306.97,10711632200,1.13E+11
2020/11/16,sh.000905,6319.7042,6387.4154,6294.2899,6387.371,13367733000,1.32E+11
2020/11/17,sh.000905,6380.7685,6380.7685,6300.5666,6336.9406,14127431800,1.39E+11
2020/11/18,sh.000905,6333.4506,6382.4966,6314.3093,6341.0136,13398246200,1.3E+11
2020/11/19,sh.000905,6328.0837,6370.1805,6293.5553,6360.5998,12380484500,1.21E+11
2020/11/20,sh.000905,6354.7873,6429.8695,6351.3079,6422.9854,13066764500,1.28E+11
2020/11/23,sh.000905,6435.9187,6516.2407,6407.0565,6472.9301,18192566800,1.7E+11
2020/11/24,sh.000905,6472.7468,6495.1373,6454.6653,6475.1881,15406296500,1.49E+11
2020/11/25,sh.000905,6489.2553,6489.722,6350.3667,6350.3667,15381310600,1.57E+11
2020/11/26,sh.000905,6349.8616,6358.174,6284.9727,6334.3042,12323693600,1.26E+11
2020/11/27,sh.000905,6337.3839,6351.8103,6276.0729,6351.6119,12088511600,1.17E+11
2020/11/30,sh.000905,6360.462,6397.7204,6309.4445,6320.9441,16315768200,1.58E+11
2020/12/1,sh.000905,6307.8544,6437.9433,6299.414,6426.6155,15095734000,1.53E+11
2020/12/2,sh.000905,6437.9561,6446.8066,6392.9892,6434.9791,14970510500,1.5E+11
2020/12/3,sh.000905,6437.3843,6461.0881,6392.8987,6440.8808,15221493300,1.53E+11
2020/12/4,sh.000905,6426.0263,6471.8561,6409.6779,6464.7345,12885516900,1.35E+11
2020/12/7,sh.000905,6465.9879,6472.8495,6417.6481,6424.6823,12107828200,1.31E+11
2020/12/8,sh.000905,6424.1589,6448.3926,6406.7236,6423.6513,10549499200,1.18E+11
2020/12/9,sh.000905,6430.4767,6437.4327,6307.2207,6307.2207,12151621300,1.33E+11
2020/12/10,sh.000905,6295.353,6350.9178,6267.1713,6320.0956,11057714200,1.22E+11
2020/12/11,sh.000905,6328.8282,6340.3946,6163.4119,6209.427,13264160600,1.43E+11
2020/12/14,sh.000905,6207.826,6260.6133,6176.5402,6259.0175,10687714900,1.24E+11
2020/12/15,sh.000905,6250.0967,6276.5843,6228.6787,6265.5819,9798099400,1.2E+11
2020/12/16,sh.000905,6268.2111,6271.0304,6219.0857,6235.4352,9928395000,1.14E+11
2020/12/17,sh.000905,6225.079,6312.0056,6184.5429,6308.9013,12770274400,1.4E+11
2020/12/18,sh.000905,6310.1601,6332.5326,6269.2134,6291.918,12862228800,1.38E+11
2020/12/21,sh.000905,6302.2576,6401.5463,6293.922,6398.5987,13634782200,1.57E+11
2020/12/22,sh.000905,6372.8787,6378.4986,6241.5603,6250.0606,15131061800,1.72E+11
2020/12/23,sh.000905,6255.3524,6330.6028,6242.6249,6307.604,14404432300,1.66E+11
2020/12/24,sh.000905,6308.4801,6308.4801,6202.4031,6205.2247,13122165300,1.48E+11
2020/12/25,sh.000905,6190.9922,6284.5851,6186.0254,6278.4981,13447826700,1.44E+11
2020/12/28,sh.000905,6283.7821,6288.2442,6219.091,6244.4818,14896021400,1.6E+11
2020/12/29,sh.000905,6240.7355,6280.0396,6196.4147,6199.8523,15447603200,1.56E+11
2020/12/30,sh.000905,6196.4505,6289.2704,6188.5931,6269.2484,13804167300,1.48E+11
2020/12/31,sh.000905,6282.9576,6370.5695,6281.0138,6367.1149,16019408600,1.74E+11
2021/1/4,sh.000905,6395.6118,6501.5892,6359.0797,6482.7868,18662120900,2.11E+11
2021/1/5,sh.000905,6470.2503,6539.7315,6452.5245,6539.7315,19672629200,2.27E+11
2021/1/6,sh.000905,6549.731,6569.199,6472.7446,6528.1425,17852108600,2.09E+11
2021/1/7,sh.000905,6523.6756,6567.2727,6467.4371,6538.1162,19713564100,2.19E+11
2021/1/8,sh.000905,6541.5576,6598.3812,6484.3979,6557.5964,18083742900,2.07E+11
2021/1/11,sh.000905,6557.4528,6572.8538,6419.731,6455.3987,18325727100,2.18E+11
2021/1/12,sh.000905,6425.8148,6543.2286,6425.8148,6543.2286,16231123700,1.99E+11
2021/1/13,sh.000905,6550.0346,6553.6488,6457.881,6496.9131,18491342000,2.23E+11
2021/1/14,sh.000905,6471.7894,6516.2686,6402.6002,6439.8854,16302381600,1.99E+11
2021/1/15,sh.000905,6427.1304,6447.8762,6339.4283,6417.5011,13824319900,1.67E+11
2021/1/18,sh.000905,6414.8298,6529.4125,6392.0653,6514.4644,13683280700,1.7E+11
2021/1/19,sh.000905,6510.4785,6532.6474,6456.1154,6476.3736,14761671600,1.75E+11
2021/1/20,sh.000905,6477.6683,6535.4751,6449.2835,6535.4185,12852543200,1.53E+11
2021/1/21,sh.000905,6552.0345,6649.8633,6550.8802,6622.4959,15680958700,1.89E+11
2021/1/22,sh.000905,6619.8603,6643.6653,6573.8204,6637.8052,15806231000,2.03E+11
2021/1/25,sh.000905,6636.2196,6711.5711,6599.9742,6645.3137,16562310300,2.24E+11
2021/1/26,sh.000905,6621.1481,6624.4493,6515.2584,6532.961,14337131100,1.92E+11
2021/1/27,sh.000905,6527.6804,6564.2855,6481.1571,6557.1608,13976004900,1.75E+11
2021/1/28,sh.000905,6475.8609,6529.8416,6405.8135,6414.3811,14482540600,1.75E+11
2021/1/29,sh.000905,6448.6697,6462.3739,6255.7033,6346.1371,14604158100,1.72E+11
2021/2/1,sh.000905,6338.6445,6397.0135,6328.3355,6393.278,13732518300,1.58E+11
2021/2/2,sh.000905,6404.853,6459.4797,6361.0882,6454.7853,13239431300,1.62E+11
2021/2/3,sh.000905,6459.6641,6484.4931,6399.3315,6399.3315,14545715500,1.76E+11
2021/2/4,sh.000905,6375.6723,6414.2983,6249.5311,6328.7881,14886133000,1.74E+11
2021/2/5,sh.000905,6343.8303,6382.9572,6236.2674,6239.8709,13513287900,1.63E+11
2021/2/8,sh.000905,6247.919,6354.0199,6215.7284,6323.1622,11613400400,1.42E+11
2021/2/9,sh.000905,6334.4163,6468.4281,6330.792,6457.8814,11931911000,1.47E+11
2021/2/10,sh.000905,6474.7495,6542.745,6424.7212,6525.1658,11904265900,1.5E+11
2021/2/18,sh.000905,6657.3065,6678.6126,6564.3061,6614.5443,16689239200,1.95E+11
2021/2/19,sh.000905,6600.2459,6706.3901,6542.7821,6703.4821,17876781700,2.01E+11
2021/2/22,sh.000905,6731.5054,6810.9223,6657.056,6657.056,23706558500,2.6E+11
2021/2/23,sh.000905,6613.6014,6701.4296,6609.0782,6631.2286,19265686600,2.06E+11
2021/2/24,sh.000905,6633.2823,6661.4326,6477.7512,6536.1861,17371883200,1.97E+11
2021/2/25,sh.000905,6600.2054,6609.5637,6484.5547,6499.1528,16206818200,1.71E+11
2021/2/26,sh.000905,6365.7385,6446.9461,6346.1326,6364.3529,15076020600,1.64E+11
2021/3/1,sh.000905,6407.1642,6491.9367,6404.8885,6488.4388,15860843700,1.66E+11
2021/3/2,sh.000905,6514.0213,6514.0213,6386.4903,6433.3282,16587706900,1.74E+11
2021/3/3,sh.000905,6426.0369,6528.2217,6420.2068,6524.7513,17101752400,1.7E+11
2021/3/4,sh.000905,6482.7869,6485.1639,6371.7302,6401.9917,19433461600,1.93E+11
2021/3/5,sh.000905,6325.7517,6442.0155,6319.5318,6403.4964,16650488500,1.64E+11
2021/3/8,sh.000905,6453.7799,6488.819,6253.6974,6256.4092,16854633900,1.77E+11
2021/3/9,sh.000905,6235.3139,6250.9352,6033.4082,6108.0027,19643268600,1.82E+11
2021/3/10,sh.000905,6164.7682,6179.8543,6053.0186,6062.2552,14255427900,1.36E+11
2021/3/11,sh.000905,6074.3345,6213.9343,6045.5492,6213.8319,16081464300,1.49E+11
2021/3/12,sh.000905,6231.4849,6232.5006,6137.9903,6222.3802,17574617800,1.6E+11
2021/3/15,sh.000905,6192.299,6229.5721,6111.3575,6173.8721,17079969100,1.51E+11
2021/3/16,sh.000905,6176.0685,6222.1819,6124.777,6195.2438,15284599200,1.39E+11
2021/3/17,sh.000905,6180.8928,6230.559,6124.0498,6225.3588,13484039600,1.25E+11
2021/3/18,sh.000905,6231.1932,6300.9446,6227.1926,6273.8556,14072566500,1.38E+11
2021/3/19,sh.000905,6195.2534,6258.1321,6167.507,6206.6023,14323827500,1.44E+11
2021/3/22,sh.000905,6208.9317,6307.5479,6206.081,6305.6919,14304144500,1.38E+11
2021/3/23,sh.000905,6307.9803,6307.9803,6181.1338,6219.1666,15096405200,1.44E+11
2021/3/24,sh.000905,6180.3124,6232.1309,6131.8232,6142.5439,14767311100,1.38E+11
2021/3/25,sh.000905,6118.8697,6190.9381,6108.2613,6157.4072,12930709300,1.22E+11
2021/3/26,sh.000905,6164.8237,6264.5552,6164.8237,6251.7941,12888761000,1.3E+11
2021/3/29,sh.000905,6269.9988,6277.7649,6215.798,6254.9426,13963389400,1.38E+11
2021/3/30,sh.000905,6239.4695,6287.8738,6217.3269,6280.359,13440958400,1.39E+11
2021/3/31,sh.000905,6277.696,6277.696,6205.9386,6254.0695,12512849200,1.25E+11
2021/4/1,sh.000905,6259.4135,6321.5796,6238.3074,6311.6644,13037481800,1.25E+11
2021/4/2,sh.000905,6316.5561,6341.6545,6291.7144,6326.6059,12393887100,1.25E+11
2021/4/6,sh.000905,6345.8913,6367.7849,6323.2422,6343.0962,11148915800,1.16E+11
2021/4/7,sh.000905,6350.3783,6350.3783,6289.0653,6348.0761,15001677500,1.4E+11
2021/4/8,sh.000905,6332.9263,6385.1951,6309.1232,6356.7526,17374127800,1.47E+11
2021/4/9,sh.000905,6345.2896,6360.4497,6307.6558,6335.2393,14130690000,1.28E+11
2021/4/12,sh.000905,6325.2643,6344.1623,6203.569,6226.4182,15544143900,1.42E+11
2021/4/13,sh.000905,6210.2229,6254.897,6193.8091,6209.7801,13038770900,1.16E+11
2021/4/14,sh.000905,6206.6373,6287.8377,6206.6373,6277.2111,11743821700,1.07E+11
2021/4/15,sh.000905,6263.6281,6281.4258,6211.6602,6276.4609,11977617600,1.12E+11
2021/4/16,sh.000905,6283.8616,6344.9465,6276.4319,6339.5906,12676465300,1.2E+11
2021/4/19,sh.000905,6331.7097,6431.7772,6315.0828,6425.2606,14220093000,1.45E+11
2021/4/20,sh.000905,6419.7312,6467.3806,6410.2782,6428.5411,13467452300,1.43E+11
2021/4/21,sh.000905,6396.2721,6434.6303,6369.7696,6420.2587,12105173300,1.28E+11
2021/4/22,sh.000905,6444.2841,6472.8037,6424.7538,6445.4657,12492387700,1.32E+11
2021/4/23,sh.000905,6445.5162,6463.9749,6412.9875,6462.7558,12611730600,1.35E+11
2021/4/26,sh.000905,6480.3,6546.6427,6437.1905,6442.6451,14496413900,1.67E+11
2021/4/27,sh.000905,6434.6133,6466.252,6399.4358,6446.2822,12589471200,1.38E+11
2021/4/28,sh.000905,6433.0989,6489.7441,6410.3174,6489.7441,11723494300,1.36E+11
2021/4/29,sh.000905,6495.6457,6502.425,6453.5198,6491.9281,12830543900,1.46E+11
2021/4/30,sh.000905,6470.3528,6503.1544,6434.7302,6485.7075,14425423900,1.64E+11
2021/5/6,sh.000905,6503.6009,6548.0656,6440.3308,6489.3485,15414198100,1.67E+11
2021/5/7,sh.000905,6505.5752,6524.1804,6439.8945,6444.4429,17751874900,1.78E+11
2021/5/10,sh.000905,6461.4184,6493.4965,6437.1068,6475.9938,18908013400,1.81E+11
2021/5/11,sh.000905,6436.2918,6472.8694,6349.7869,6456.0376,18726361100,1.75E+11
2021/5/12,sh.000905,6434.9139,6521.4879,6419.7374,6512.0501,15649093000,1.5E+11
2021/5/13,sh.000905,6448.9598,6496.9964,6426.5758,6439.0273,15965864600,1.56E+11
2021/5/14,sh.000905,6454.6791,6525.8036,6421.2082,6525.8036,16624340700,1.64E+11
2021/5/17,sh.000905,6521.8855,6613.8947,6521.8855,6578.1402,15936375800,1.72E+11
2021/5/18,sh.000905,6578.971,6604.6852,6558.7784,6599.5985,13250549100,1.42E+11
2021/5/19,sh.000905,6582.1042,6590.9811,6544.8406,6584.3869,13518125500,1.46E+11
2021/5/20,sh.000905,6541.0926,6580.4366,6506.4075,6548.7111,16232992300,1.67E+11
2021/5/21,sh.000905,6557.4884,6570.4572,6512.8063,6527.864,13435069500,1.46E+11
2021/5/24,sh.000905,6515.8325,6564.0707,6494.6163,6544.1218,13722661200,1.51E+11
2021/5/25,sh.000905,6549.3436,6628.6931,6524.3027,6619.6707,14469203600,1.58E+11
2021/5/26,sh.000905,6631.3657,6642.3799,6612.4227,6628.2065,15623700300,1.7E+11
2021/5/27,sh.000905,6629.2373,6685.4829,6620.7204,6685.4054,14516667600,1.65E+11
2021/5/28,sh.000905,6699.284,6718.0899,6643.6437,6668.1696,15731838500,1.77E+11
2021/5/31,sh.000905,6681.5496,6729.0737,6667.2578,6728.9906,14692949300,1.77E+11
2021/6/1,sh.000905,6718.6433,6742.9797,6656.6634,6739.7624,16109195700,1.85E+11
2021/6/2,sh.000905,6740.5032,6748.151,6662.7512,6681.4285,15736532000,1.74E+11
2021/6/3,sh.000905,6680.1048,6744.5182,6654.4553,6667.7264,15488569100,1.68E+11
2021/6/4,sh.000905,6642.0602,6725.6862,6628.0059,6693.0574,13786640400,1.61E+11
2021/6/7,sh.000905,6705.7364,6729.8451,6689.7015,6721.5019,14056089600,1.74E+11
2021/6/8,sh.000905,6726.0868,6752.6266,6652.3908,6684.5626,13868494700,1.7E+11
2021/6/9,sh.000905,6677.1376,6712.252,6656.0547,6692.9049,13651103400,1.55E+11
2021/6/10,sh.000905,6688.8192,6773.4555,6683.4936,6765.6436,15428096400,1.77E+11
2021/6/11,sh.000905,6773.6422,6775.8628,6717.2725,6725.9152,16956960700,1.94E+11
2021/6/15,sh.000905,6734.0952,6736.5371,6649.2043,6663.6623,15220925000,1.66E+11
2021/6/16,sh.000905,6659.4935,6662.7783,6554.8926,6566.286,13680787700,1.52E+11
2021/6/17,sh.000905,6554.3012,6618.5036,6554.3012,6616.174,12449256200,1.44E+11
2021/6/18,sh.000905,6610.2661,6671.8815,6587.0346,6657.7635,13802258100,1.62E+11
2021/6/21,sh.000905,6652.6527,6722.9843,6638.517,6707.1762,14303117200,1.75E+11
2021/6/22,sh.000905,6723.2981,6748.9655,6691.8215,6739.7939,14654349700,1.7E+11
2021/6/23,sh.000905,6741.577,6803.9743,6720.5819,6789.9464,15530960900,1.85E+11
2021/6/24,sh.000905,6791.8613,6791.8613,6743.3265,6754.8657,14504652200,1.73E+11
2021/6/25,sh.000905,6748.8658,6824.8583,6739.0158,6813.4138,15148565900,1.74E+11
2021/6/28,sh.000905,6814.317,6843.5186,6802.8584,6828.5162,14550405000,1.75E+11
2021/6/29,sh.000905,6833.0565,6835.0483,6756.9158,6765.4201,13662572200,1.68E+11
2021/6/30,sh.000905,6767.7419,6812.3797,6757.3403,6808.1831,12540616100,1.55E+11
2021/7/1,sh.000905,6827.6968,6827.6968,6716.6658,6716.6658,13835081100,1.68E+11
2021/7/2,sh.000905,6701.0642,6718.5052,6651.4849,6658.0451,13647228700,1.62E+11
2021/7/5,sh.000905,6670.1262,6716.147,6663.5441,6711.0136,13473472100,1.65E+11
2021/7/6,sh.000905,6727.9674,6747.8474,6633.6146,6709.4983,14501795400,1.84E+11
2021/7/7,sh.000905,6661.8535,6765.4341,6642.5714,6764.1319,14764695200,1.76E+11
2021/7/8,sh.000905,6774.8448,6797.0765,6740.8503,6748.654,15956454300,2.03E+11
2021/7/9,sh.000905,6721.6089,6814.6529,6683.7857,6804.5389,16610700400,2.05E+11
2021/7/12,sh.000905,6852.4754,6926.7584,6840.0176,6904.3818,19356104400,2.4E+11
2021/7/13,sh.000905,6901.8116,6961.9744,6889.0257,6961.8475,17962084300,2.24E+11
2021/7/14,sh.000905,6953.8224,6973.6146,6898.7502,6898.7502,17173544800,2.15E+11
2021/7/15,sh.000905,6874.8047,6936.5787,6828.4823,6932.406,17322110800,2.05E+11
2021/7/16,sh.000905,6931.0514,6992.8342,6922.3462,6925.1232,18490785800,2.22E+11
2021/7/19,sh.000905,6912.098,6931.1438,6856.6499,6889.3375,16973481800,2.08E+11
2021/7/20,sh.000905,6831.0513,6901.1329,6825.8225,6901.1318,14014063000,1.71E+11
2021/7/21,sh.000905,6923.6119,6998.2849,6922.9205,6984.5418,16300927100,2.05E+11
2021/7/22,sh.000905,6996.2552,7026.7337,6960.2973,7026.5482,19023331600,2.2E+11
2021/7/23,sh.000905,7036.2979,7061.6675,6968.3065,6985.7499,22507907400,2.54E+11
2021/7/26,sh.000905,6974.1092,6986.497,6778.4971,6868.2074,20819723900,2.43E+11
2021/7/27,sh.000905,6877.4423,6925.9705,6719.2557,6719.2557,22861433900,2.67E+11
