date,code,open,high,low,close,volume,amount,ETF_Turnover,new_high_pct
2020-12-21,sh.000905,6302.2576,6401.5463,6293.922,6398.5987,13634782200.0,156762000000.0,0.99,10.72522983
2020-12-22,sh.000905,6372.8787,6378.4986,6241.5603,6250.0606,15131061800.0,172457000000.0,1.1,4.596527068
2020-12-23,sh.000905,6255.3524,6330.6028,6242.6249,6307.604,14404432300.0,166259000000.0,0.95,8.163265306
2020-12-24,sh.000905,6308.4801,6308.4801,6202.4031,6205.2247,13122165300.0,147689000000.0,0.98,6.12244898
2020-12-25,sh.000905,6190.9922,6284.5851,6186.0254,6278.4981,13447826700.0,143832000000.0,1.13,11.02040816
2020-12-28,sh.000905,6283.7821,6288.2442,6219.091,6244.4818,14896021400.0,160496000000.0,1.09,8.367346939
2020-12-29,sh.000905,6240.7355,6280.0396,6196.4147,6199.8523,15447603200.0,155675000000.0,1.08,2.755102041
2020-12-30,sh.000905,6196.4505,6289.2704,6188.5931,6269.2484,13804167300.0,148228000000.0,0.85,6.116207951
2020-12-31,sh.000905,6282.9576,6370.5695,6281.0138,6367.1149,16019408600.0,174289000000.0,1.06,7.747196738
2021-01-04,sh.000905,6395.6118,6501.5892,6359.0797,6482.7868,18662120900.0,211127000000.0,1.55,13.44195519
2021-01-05,sh.000905,6470.2503,6539.7315,6452.5245,6539.7315,19672629200.0,227033000000.0,1.04,13.54378819
2021-01-06,sh.000905,6549.731,6569.199,6472.7446,6528.1425,17852108600.0,209333000000.0,0.72,9.979633401
2021-01-07,sh.000905,6523.6756,6567.2727,6467.4371,6538.1162,19713564100.0,219239000000.0,0.55,12.61444557
2021-01-08,sh.000905,6541.5576,6598.3812,6484.3979,6557.5964,18083742900.0,207114000000.0,0.69,6.917599186
2021-01-11,sh.000905,6557.4528,6572.8538,6419.731,6455.3987,18325727100.0,217940000000.0,0.78,6.002034588
2021-01-12,sh.000905,6425.8148,6543.2286,6425.8148,6543.2286,16231123700.0,199049000000.0,0.91,9.257375381
2021-01-13,sh.000905,6550.0346,6553.6488,6457.881,6496.9131,18491342000.0,222963000000.0,0.76,7.426246185
2021-01-14,sh.000905,6471.7894,6516.2686,6402.6002,6439.8854,16302381600.0,198733000000.0,0.75,4.476093591
2021-01-15,sh.000905,6427.1304,6447.8762,6339.4283,6417.5011,13824319900.0,166963000000.0,1.11,3.153611394
2021-01-18,sh.000905,6414.8298,6529.4125,6392.0653,6514.4644,13683280700.0,169892000000.0,0.76,7.926829268
2021-01-19,sh.000905,6510.4785,6532.6474,6456.1154,6476.3736,14761671600.0,174545000000.0,0.58,4.467005076
2021-01-20,sh.000905,6477.6683,6535.4751,6449.2835,6535.4185,12852543200.0,153379000000.0,0.52,8.020304569
2021-01-21,sh.000905,6552.0345,6649.8633,6550.8802,6622.4959,15680958700.0,189209000000.0,0.68,9.340101523
2021-01-22,sh.000905,6619.8603,6643.6653,6573.8204,6637.8052,15806231000.0,202862000000.0,0.84,11.87817259
2021-01-25,sh.000905,6636.2196,6711.5711,6599.9742,6645.3137,16562310300.0,223557000000.0,0.44,9.644670051
2021-01-26,sh.000905,6621.1481,6624.4493,6515.2584,6532.961,14337131100.0,191892000000.0,0.58,5.38071066
2021-01-27,sh.000905,6527.6804,6564.2855,6481.1571,6557.1608,13976004900.0,174776000000.0,0.66,6.091370558
2021-01-28,sh.000905,6475.8609,6529.8416,6405.8135,6414.3811,14482540600.0,174818000000.0,1.21,2.030456853
2021-01-29,sh.000905,6448.6697,6462.3739,6255.7033,6346.1371,14604158100.0,172077000000.0,1.42,2.944162437
2021-02-01,sh.000905,6338.6445,6397.0135,6328.3355,6393.278,13732518300.0,157579000000.0,0.53,4.369918699
2021-02-02,sh.000905,6404.853,6459.4797,6361.0882,6454.7853,13239431300.0,161720000000.0,1.09,6.504065041
2021-02-03,sh.000905,6459.6641,6484.4931,6399.3315,6399.3315,14545715500.0,175699000000.0,0.93,5.691056911
2021-02-04,sh.000905,6375.6723,6414.2983,6249.5311,6328.7881,14886133000.0,173709000000.0,1.8,4.166666667
2021-02-05,sh.000905,6343.8303,6382.9572,6236.2674,6239.8709,13513287900.0,162501000000.0,0.98,2.540650407
2021-02-08,sh.000905,6247.919,6354.0199,6215.7284,6323.1622,11613400400.0,141592000000.0,1.05,4.87804878
2021-02-09,sh.000905,6334.4163,6468.4281,6330.792,6457.8814,11931911000.0,146851000000.0,1.39,7.113821138
2021-02-10,sh.000905,6474.7495,6542.745,6424.7212,6525.1658,11904265900.0,150036000000.0,1.64,6.605691057
2021-02-18,sh.000905,6657.3065,6678.6126,6564.3061,6614.5443,16689239200.0,194996000000.0,0.66,7.723577236
2021-02-19,sh.000905,6600.2459,6706.3901,6542.7821,6703.4821,17876781700.0,201469000000.0,0.96,7.825203252
2021-02-22,sh.000905,6731.5054,6810.9223,6657.056,6657.056,23706558500.0,259948000000.0,1.06,7.926829268
2021-02-23,sh.000905,6613.6014,6701.4296,6609.0782,6631.2286,19265686600.0,206145000000.0,1.19,6.707317073
2021-02-24,sh.000905,6633.2823,6661.4326,6477.7512,6536.1861,17371883200.0,196798000000.0,1.76,3.556910569
2021-02-25,sh.000905,6600.2054,6609.5637,6484.5547,6499.1528,16206818200.0,171451000000.0,0.88,3.248730964
2021-02-26,sh.000905,6365.7385,6446.9461,6346.1326,6364.3529,15076020600.0,163656000000.0,1.25,1.624365482
2021-03-01,sh.000905,6407.1642,6491.9367,6404.8885,6488.4388,15860843700.0,165792000000.0,0.93,4.060913706
2021-03-02,sh.000905,6514.0213,6514.0213,6386.4903,6433.3282,16587706900.0,174025000000.0,1.42,3.85786802
2021-03-03,sh.000905,6426.0369,6528.2217,6420.2068,6524.7513,17101752400.0,169667000000.0,0.8,6.700507614
2021-03-04,sh.000905,6482.7869,6485.1639,6371.7302,6401.9917,19433461600.0,192658000000.0,1.44,5.182926829
2021-03-05,sh.000905,6325.7517,6442.0155,6319.5318,6403.4964,16650488500.0,163667000000.0,1.41,3.25203252
2021-03-08,sh.000905,6453.7799,6488.819,6253.6974,6256.4092,16854633900.0,177120000000.0,1.54,2.642276423
2021-03-09,sh.000905,6235.3139,6250.9352,6033.4082,6108.0027,19643268600.0,181888000000.0,2.62,1.92893401
2021-03-10,sh.000905,6164.7682,6179.8543,6053.0186,6062.2552,14255427900.0,135611000000.0,1.25,1.52284264
2021-03-11,sh.000905,6074.3345,6213.9343,6045.5492,6213.8319,16081464300.0,149413000000.0,1.24,4.467005076
2021-03-12,sh.000905,6231.4849,6232.5006,6137.9903,6222.3802,17574617800.0,160347000000.0,1.13,6.294416244
2021-03-15,sh.000905,6192.299,6229.5721,6111.3575,6173.8721,17079969100.0,150565000000.0,1.11,8.223350254
2021-03-16,sh.000905,6176.0685,6222.1819,6124.777,6195.2438,15284599200.0,138853000000.0,0.96,7.30964467
2021-03-17,sh.000905,6180.8928,6230.559,6124.0498,6225.3588,13484039600.0,125107000000.0,0.85,3.756345178
2021-03-18,sh.000905,6231.1932,6300.9446,6227.1926,6273.8556,14072566500.0,137985000000.0,0.83,4.674796748
2021-03-19,sh.000905,6195.2534,6258.1321,6167.507,6206.6023,14323827500.0,143898000000.0,0.78,4.471544715
2021-03-22,sh.000905,6208.9317,6307.5479,6206.081,6305.6919,14304144500.0,138484000000.0,0.9,8.638211382
2021-03-23,sh.000905,6307.9803,6307.9803,6181.1338,6219.1666,15096405200.0,144086000000.0,1.03,4.170905392
2021-03-24,sh.000905,6180.3124,6232.1309,6131.8232,6142.5439,14767311100.0,137685000000.0,1.11,4.88301119
2021-03-25,sh.000905,6118.8697,6190.9381,6108.2613,6157.4072,12930709300.0,122102000000.0,1.09,2.845528455
2021-03-26,sh.000905,6164.8237,6264.5552,6164.8237,6251.7941,12888761000.0,130405000000.0,1.0,4.268292683
2021-03-29,sh.000905,6269.9988,6277.7649,6215.798,6254.9426,13963389400.0,137607000000.0,1.3,4.87804878
2021-03-30,sh.000905,6239.4695,6287.8738,6217.3269,6280.359,13440958400.0,138903000000.0,0.77,4.471544715
2021-03-31,sh.000905,6277.696,6277.696,6205.9386,6254.0695,12512849200.0,124540000000.0,0.96,5.894308943
2021-04-01,sh.000905,6259.4135,6321.5796,6238.3074,6311.6644,13037481800.0,124972000000.0,0.69,4.979674797
2021-04-02,sh.000905,6316.5561,6341.6545,6291.7144,6326.6059,12393887100.0,125309000000.0,0.63,3.556910569
2021-04-06,sh.000905,6345.8913,6367.7849,6323.2422,6343.0962,11148915800.0,115980000000.0,0.73,4.166666667
2021-04-07,sh.000905,6350.3783,6350.3783,6289.0653,6348.0761,15001677500.0,139659000000.0,0.81,4.674796748
2021-04-08,sh.000905,6332.9263,6385.1951,6309.1232,6356.7526,17374127800.0,147433000000.0,0.79,4.776422764
2021-04-09,sh.000905,6345.2896,6360.4497,6307.6558,6335.2393,14130690000.0,127539000000.0,0.45,5.081300813
2021-04-12,sh.000905,6325.2643,6344.1623,6203.569,6226.4182,15544143900.0,142018000000.0,1.32,5.182926829
2021-04-13,sh.000905,6210.2229,6254.897,6193.8091,6209.7801,13038770900.0,116032000000.0,0.84,2.743902439
2021-04-14,sh.000905,6206.6373,6287.8377,6206.6373,6277.2111,11743821700.0,107283000000.0,0.84,4.166666667
2021-04-15,sh.000905,6263.6281,6281.4258,6211.6602,6276.4609,11977617600.0,111582000000.0,0.84,4.87804878
2021-04-16,sh.000905,6283.8616,6344.9465,6276.4319,6339.5906,12676465300.0,119985000000.0,1.28,7.215447154
2021-04-19,sh.000905,6331.7097,6431.7772,6315.0828,6425.2606,14220093000.0,144721000000.0,0.9,7.208121827
2021-04-20,sh.000905,6419.7312,6467.3806,6410.2782,6428.5411,13467452300.0,143365000000.0,0.78,5.578093306
2021-04-21,sh.000905,6396.2721,6434.6303,6369.7696,6420.2587,12105173300.0,128355000000.0,0.47,5.578093306
2021-04-22,sh.000905,6444.2841,6472.8037,6424.7538,6445.4657,12492387700.0,131906000000.0,0.88,6.795131846
2021-04-23,sh.000905,6445.5162,6463.9749,6412.9875,6462.7558,12611730600.0,135171000000.0,0.46,5.476673428
2021-04-26,sh.000905,6480.3,6546.6427,6437.1905,6442.6451,14496413900.0,166587000000.0,0.81,4.563894523
2021-04-27,sh.000905,6434.6133,6466.252,6399.4358,6446.2822,12589471200.0,138320000000.0,0.67,6.085192698
2021-04-28,sh.000905,6433.0989,6489.7441,6410.3174,6489.7441,11723494300.0,136378000000.0,0.51,7.403651116
2021-04-29,sh.000905,6495.6457,6502.425,6453.5198,6491.9281,12830543900.0,145502000000.0,0.52,6.592292089
2021-04-30,sh.000905,6470.3528,6503.1544,6434.7302,6485.7075,14425423900.0,163746000000.0,0.57,8.417849899
2021-05-06,sh.000905,6503.6009,6548.0656,6440.3308,6489.3485,15414198100.0,167436000000.0,0.67,8.519269777
2021-05-07,sh.000905,6505.5752,6524.1804,6439.8945,6444.4429,17751874900.0,177916000000.0,1.0,7.700101317
2021-05-10,sh.000905,6461.4184,6493.4965,6437.1068,6475.9938,18908013400.0,180907000000.0,0.58,10.62753036
2021-05-11,sh.000905,6436.2918,6472.8694,6349.7869,6456.0376,18726361100.0,175350000000.0,0.54,6.376518219
2021-05-12,sh.000905,6434.9139,6521.4879,6419.7374,6512.0501,15649093000.0,150127000000.0,0.54,10.62753036
2021-05-13,sh.000905,6448.9598,6496.9964,6426.5758,6439.0273,15965864600.0,155854000000.0,0.73,7.186234818
2021-05-14,sh.000905,6454.6791,6525.8036,6421.2082,6525.8036,16624340700.0,163611000000.0,1.09,8.704453441
2021-05-17,sh.000905,6521.8855,6613.8947,6521.8855,6578.1402,15936375800.0,172029000000.0,0.85,8.097165992
2021-05-18,sh.000905,6578.971,6604.6852,6558.7784,6599.5985,13250549100.0,141987000000.0,0.73,9.210526316
2021-05-19,sh.000905,6582.1042,6590.9811,6544.8406,6584.3869,13518125500.0,146346000000.0,0.45,7.793522267
2021-05-20,sh.000905,6541.0926,6580.4366,6506.4075,6548.7111,16232992300.0,167136000000.0,0.49,7.085020243
2021-05-21,sh.000905,6557.4884,6570.4572,6512.8063,6527.864,13435069500.0,145990000000.0,0.48,5.566801619
2021-05-24,sh.000905,6515.8325,6564.0707,6494.6163,6544.1218,13722661200.0,150739000000.0,0.48,8.400809717
2021-05-25,sh.000905,6549.3436,6628.6931,6524.3027,6619.6707,14469203600.0,158036000000.0,0.73,11.1223458
2021-05-26,sh.000905,6631.3657,6642.3799,6612.4227,6628.2065,15623700300.0,169905000000.0,1.22,8.998988878
2021-05-27,sh.000905,6629.2373,6685.4829,6620.7204,6685.4054,14516667600.0,164642000000.0,1.05,11.42568251
2021-05-28,sh.000905,6699.284,6718.0899,6643.6437,6668.1696,15731838500.0,176612000000.0,0.86,9.494949495
2021-05-31,sh.000905,6681.5496,6729.0737,6667.2578,6728.9906,14692949300.0,176729000000.0,0.77,14.74747475
2021-06-01,sh.000905,6718.6433,6742.9797,6656.6634,6739.7624,16109195700.0,185039000000.0,1.31,12.22222222
2021-06-02,sh.000905,6740.5032,6748.151,6662.7512,6681.4285,15736532000.0,174266000000.0,0.79,6.767676768
2021-06-03,sh.000905,6680.1048,6744.5182,6654.4553,6667.7264,15488569100.0,167599000000.0,0.56,7.777777778
2021-06-04,sh.000905,6642.0602,6725.6862,6628.0059,6693.0574,13786640400.0,161257000000.0,0.53,10.2020202
2021-06-07,sh.000905,6705.7364,6729.8451,6689.7015,6721.5019,14056089600.0,174154000000.0,0.85,14.04040404
2021-06-08,sh.000905,6726.0868,6752.6266,6652.3908,6684.5626,13868494700.0,169907000000.0,0.56,7.676767677
2021-06-09,sh.000905,6677.1376,6712.252,6656.0547,6692.9049,13651103400.0,155486000000.0,0.45,9.586276488
2021-06-10,sh.000905,6688.8192,6773.4555,6683.4936,6765.6436,15428096400.0,177003000000.0,0.5,12.6135217
2021-06-11,sh.000905,6773.6422,6775.8628,6717.2725,6725.9152,16956960700.0,194413000000.0,0.49,8.274470232
2021-06-15,sh.000905,6734.0952,6736.5371,6649.2043,6663.6623,15220925000.0,166359000000.0,0.53,7.963709677
2021-06-16,sh.000905,6659.4935,6662.7783,6554.8926,6566.286,13680787700.0,152269000000.0,0.8,3.125
2021-06-17,sh.000905,6554.3012,6618.5036,6554.3012,6616.174,12449256200.0,143796000000.0,0.6,7.762096774
2021-06-18,sh.000905,6610.2661,6671.8815,6587.0346,6657.7635,13802258100.0,161540000000.0,0.95,9.667673716
2021-06-21,sh.000905,6652.6527,6722.9843,6638.517,6707.1762,14303117200.0,174777000000.0,0.68,12.58811682
2021-06-22,sh.000905,6723.2981,6748.9655,6691.8215,6739.7939,14654349700.0,170147000000.0,0.58,9.054325956
2021-06-23,sh.000905,6741.577,6803.9743,6720.5819,6789.9464,15530960900.0,184582000000.0,0.56,12.96482412
2021-06-24,sh.000905,6791.8613,6791.8613,6743.3265,6754.8657,14504652200.0,172628000000.0,1.01,8.844221106
2021-06-25,sh.000905,6748.8658,6824.8583,6739.0158,6813.4138,15148565900.0,174329000000.0,0.95,8.734939759
2021-06-28,sh.000905,6814.317,6843.5186,6802.8584,6828.5162,14550405000.0,175448000000.0,0.38,11.44578313
2021-06-29,sh.000905,6833.0565,6835.0483,6756.9158,6765.4201,13662572200.0,167622000000.0,0.9,9.136546185
2021-06-30,sh.000905,6767.7419,6812.3797,6757.3403,6808.1831,12540616100.0,155032000000.0,0.71,12.4497992
2021-07-01,sh.000905,6827.6968,6827.6968,6716.6658,6716.6658,13835081100.0,168200000000.0,0.67,5.321285141
2021-07-02,sh.000905,6701.0642,6718.5052,6651.4849,6658.0451,13647228700.0,162302000000.0,0.63,5.522088353
2021-07-05,sh.000905,6670.1262,6716.147,6663.5441,6711.0136,13473472100.0,165136000000.0,0.52,9.437751004
2021-07-06,sh.000905,6727.9674,6747.8474,6633.6146,6709.4983,14501795400.0,183569000000.0,0.57,6.425702811
2021-07-07,sh.000905,6661.8535,6765.4341,6642.5714,6764.1319,14764695200.0,176267000000.0,0.56,11.84738956
2021-07-08,sh.000905,6774.8448,6797.0765,6740.8503,6748.654,15956454300.0,203043000000.0,0.49,11.54618474
2021-07-09,sh.000905,6721.6089,6814.6529,6683.7857,6804.5389,16610700400.0,204577000000.0,0.56,12.24899598
2021-07-12,sh.000905,6852.4754,6926.7584,6840.0176,6904.3818,19356104400.0,239884000000.0,0.77,15.86345382
2021-07-13,sh.000905,6901.8116,6961.9744,6889.0257,6961.8475,17962084300.0,223831000000.0,0.41,12.24899598
2021-07-14,sh.000905,6953.8224,6973.6146,6898.7502,6898.7502,17173544800.0,214905000000.0,0.92,6.124497992
2021-07-15,sh.000905,6874.8047,6936.5787,6828.4823,6932.406,17322110800.0,205199000000.0,0.73,8.734939759
2021-07-16,sh.000905,6931.0514,6992.8342,6922.3462,6925.1232,18490785800.0,221559000000.0,0.54,7.630522088
2021-07-19,sh.000905,6912.098,6931.1438,6856.6499,6889.3375,16973481800.0,208077000000.0,0.61,6.526104418
2021-07-20,sh.000905,6831.0513,6901.1329,6825.8225,6901.1318,14014063000.0,171140000000.0,0.68,6.526104418
2021-07-21,sh.000905,6923.6119,6998.2849,6922.9205,6984.5418,16300927100.0,204940000000.0,0.79,12.65060241
2021-07-22,sh.000905,6996.2552,7026.7337,6960.2973,7026.5482,19023331600.0,219500000000.0,0.4,15.37688442
2021-07-23,sh.000905,7036.2979,7061.6675,6968.3065,6985.7499,22507907400.0,253751000000.0,0.63,13.03911735
2021-07-26,sh.000905,6974.1092,6986.497,6778.4971,6868.2074,20819723900.0,242702000000.0,1.32,8.333333333
2021-07-27,sh.000905,6877.4423,6925.9705,6719.2557,6719.2557,22861433900.0,266958000000.0,1.9,4.618473896
2021-07-28,sh.000905,6650.1519,6709.2256,6534.9179,6621.9845,19726716600.0,222466000000.0,2.51,3.112449799
2021-07-29,sh.000905,6720.6164,6773.5669,6682.1185,6758.8869,17101788500.0,209142000000.0,1.56,9.53815261
2021-07-30,sh.000905,6739.7545,6775.0062,6702.5114,6767.316,18971173400.0,222515000000.0,0.79,10.9437751
2021-08-02,sh.000905,6756.8132,6875.4159,6731.7761,6872.0004,20620517300.0,249640000000.0,1.49,12.4497992
2021-08-03,sh.000905,6844.3695,6879.5933,6792.7117,6816.0107,19418943200.0,237723000000.0,1.24,6.224899598
2021-08-04,sh.000905,6814.0846,6931.7808,6813.228,6931.3365,17406434700.0,216190000000.0,1.56,10.9327984
2021-08-05,sh.000905,6920.9393,6946.3354,6880.6905,6911.8292,17937188500.0,226672000000.0,0.75,10.32064128
2021-08-06,sh.000905,6929.0226,6947.5356,6885.6471,6938.8679,17235691200.0,214959000000.0,0.37,9.519038076
2021-08-09,sh.000905,6914.3218,6989.7057,6877.1951,6979.5256,17383337100.0,210956000000.0,0.71,7.114228457
2021-08-10,sh.000905,6970.8257,7019.6854,6958.8054,7019.2284,17308796200.0,222660000000.0,0.45,9.009009009
2021-08-11,sh.000905,7024.7685,7076.3726,6999.9332,7073.5219,18835790600.0,221760000000.0,0.44,11.4
2021-08-12,sh.000905,7059.4673,7115.8874,7051.0132,7095.2024,19407912500.0,226075000000.0,0.49,10.4
2021-08-13,sh.000905,7070.4711,7124.9216,7050.3051,7088.8876,19219060400.0,221866000000.0,0.43,9.7
2021-08-16,sh.000905,7087.5802,7102.3958,7039.1029,7052.4876,18817888600.0,222080000000.0,0.55,7.3
2021-08-17,sh.000905,7045.7547,7063.0175,6876.4991,6894.4042,20193637200.0,226553000000.0,1.55,2.3
2021-08-18,sh.000905,6883.2663,6950.8846,6865.0658,6941.008,17536733100.0,191997000000.0,1.0,5.194805195
2021-08-19,sh.000905,6917.5093,6978.9832,6869.2927,6947.0564,17181358900.0,194993000000.0,0.91,4.895104895
2021-08-20,sh.000905,6915.0178,6952.5192,6843.0023,6920.0248,17562713900.0,205136000000.0,0.82,5.694305694
2021-08-23,sh.000905,6949.3323,7031.884,6949.3323,7024.5647,18945660800.0,216300000000.0,0.8,10.68931069
2021-08-24,sh.000905,7031.6481,7098.0287,7009.6901,7090.7817,20272689500.0,236479000000.0,0.58,9.69030969
2021-08-25,sh.000905,7092.1469,7153.274,7058.5714,7153.0043,19812689000.0,228737000000.0,0.43,12.68731269
2021-08-26,sh.000905,7151.5304,7175.5115,7115.8445,7118.8442,23017619600.0,255364000000.0,0.42,11.08891109
2021-08-27,sh.000905,7096.6546,7185.7274,7083.2112,7180.1088,22383046300.0,258998000000.0,0.32,12.28771229
2021-08-30,sh.000905,7202.6263,7262.6044,7190.6143,7226.8823,25064914800.0,301015000000.0,0.45,14.98501499
2021-08-31,sh.000905,7202.5239,7255.3418,7159.3023,7255.3418,24510834200.0,288657000000.0,0.4,15.18481518
2021-09-01,sh.000905,7271.0338,7278.1558,7100.307,7193.1,29552014000.0,331023000000.0,0.53,8.891108891
2021-09-02,sh.000905,7172.3989,7309.3317,7172.3989,7307.0084,25341169800.0,271545000000.0,0.45,19.28071928
2021-09-03,sh.000905,7335.6955,7385.2425,7227.0348,7278.6809,28880124000.0,315017000000.0,0.69,12.18781219
2021-09-06,sh.000905,7297.3609,7359.5367,7231.7285,7355.4013,25587515300.0,273720000000.0,0.49,15.78421578
2021-09-07,sh.000905,7360.3829,7501.1262,7350.6962,7498.9255,26072754100.0,280403000000.0,0.47,22.67732268
2021-09-08,sh.000905,7496.3344,7549.4542,7483.8711,7544.0411,27284780800.0,287851000000.0,0.55,22.95409182
2021-09-09,sh.000905,7534.9816,7617.6574,7526.9689,7617.4505,28720406800.0,302380000000.0,0.4,24.8502994
2021-09-10,sh.000905,7613.604,7661.4261,7564.2611,7607.6749,29346864200.0,322688000000.0,0.65,12.6746507
2021-09-13,sh.000905,7613.5404,7650.8787,7566.7758,7648.7481,26361861000.0,298956000000.0,0.62,20.45908184
2021-09-14,sh.000905,7630.7153,7688.6036,7544.0161,7556.6157,27150151200.0,306464000000.0,0.62,6.493506494
2021-09-15,sh.000905,7535.2511,7627.6702,7521.8772,7592.3059,23339841600.0,274073000000.0,0.41,10.68931069
2021-09-16,sh.000905,7616.8813,7657.2251,7445.2326,7446.9353,26764977900.0,301163000000.0,0.68,4.795204795
2021-09-17,sh.000905,7421.805,7471.419,7275.9829,7395.5645,23360422600.0,259019000000.0,1.33,5.494505495
2021-09-22,sh.000905,7305.0785,7453.9319,7298.0267,7453.6247,19679453400.0,221839000000.0,0.7,10.48951049
2021-09-23,sh.000905,7512.3311,7543.6595,7467.2021,7502.8391,24115869400.0,267659000000.0,0.76,11.08891109
2021-09-24,sh.000905,7490.5645,7490.5645,7373.2854,7380.3843,23171558200.0,248983000000.0,1.77,4.495504496
2021-09-27,sh.000905,7400.0047,7410.4669,7128.5116,7170.5899,23954240700.0,255097000000.0,2.37,2.097902098
2021-09-28,sh.000905,7158.6203,7227.4568,7155.2737,7198.8966,20280056700.0,196202000000.0,0.8,4.291417166
2021-09-29,sh.000905,7142.7611,7161.2117,6996.5724,7010.2192,21057070200.0,207831000000.0,1.86,1.397205589
2021-09-30,sh.000905,7034.6937,7116.037,7034.6937,7103.6076,20248261200.0,186186000000.0,1.34,2.195608782
2021-10-08,sh.000905,7191.2254,7198.9614,7058.831,7091.3356,20546770500.0,202877000000.0,1.09,3.892215569
2021-10-11,sh.000905,7102.882,7123.7457,7048.8733,7090.4673,19542083900.0,194710000000.0,0.9,3.592814371
2021-10-12,sh.000905,7069.3516,7079.7053,6891.8448,6952.1903,20166672300.0,194147000000.0,1.59,2.195608782
2021-10-13,sh.000905,6957.7292,6991.2444,6887.3389,6981.5947,16260465500.0,163678000000.0,0.87,2.594810379
2021-10-14,sh.000905,6970.6469,7033.3956,6949.4809,7008.3326,15476466800.0,162947000000.0,0.9,2.594810379
2021-10-15,sh.000905,6996.1199,7034.0279,6975.2395,7024.1596,17410833900.0,189000000000.0,1.06,2.492522433
2021-10-18,sh.000905,7027.1401,7071.8702,6983.7158,7068.1048,17562701400.0,194313000000.0,1.41,2.691924227
2021-10-19,sh.000905,7060.7748,7127.2362,7051.779,7120.3794,16813576400.0,182701000000.0,1.04,3.290129611
2021-10-20,sh.000905,7081.9851,7154.9089,7067.1346,7118.7959,17051134100.0,186277000000.0,0.86,3.190428714
2021-10-21,sh.000905,7127.6351,7145.5837,7069.4508,7098.2542,16797196700.0,184365000000.0,0.7,3.090727817
2021-10-22,sh.000905,7089.1349,7110.657,7020.8705,7026.0676,17161515100.0,184192000000.0,0.62,2.293120638
2021-10-25,sh.000905,7019.0224,7105.9767,7003.7789,7103.9856,15900460300.0,184607000000.0,0.49,3.888334995
2021-10-26,sh.000905,7120.0662,7155.628,7085.0685,7102.4335,17503220500.0,204998000000.0,0.83,2.59222333
2021-10-27,sh.000905,7093.1238,7097.8574,7017.8618,7048.604,17902088700.0,212524000000.0,0.45,3.489531406
2021-10-28,sh.000905,7026.2937,7043.4168,6930.5413,6950.2768,18807533800.0,210381000000.0,1.34,3.090727817
2021-10-29,sh.000905,6955.8473,7022.7535,6920.3074,7022.4992,17077953300.0,207012000000.0,0.74,5.383848455
2021-11-01,sh.000905,7005.0693,7087.2923,6993.27,7060.756,18414299100.0,226534000000.0,0.51,5.483549352
2021-11-02,sh.000905,7061.0022,7093.6115,6921.8496,6985.0998,19611472800.0,230634000000.0,1.66,5.583250249
2021-11-03,sh.000905,6975.0635,7034.0916,6962.8685,7017.8541,15081464800.0,183531000000.0,0.78,4.785643071
2021-11-04,sh.000905,7031.9467,7073.8522,7018.6086,7073.8522,15265204900.0,188533000000.0,0.49,7.876370887
2021-11-05,sh.000905,7071.0831,7073.8516,6991.1519,6991.9077,17724139200.0,207300000000.0,0.92,4.785643071
2021-11-08,sh.000905,6986.4961,7034.141,6984.8099,7026.9715,14636085700.0,176810000000.0,0.64,3.988035892
2021-11-09,sh.000905,7037.5733,7087.0231,7028.3131,7081.7539,14169684700.0,175620000000.0,0.79,5.982053838
2021-11-10,sh.000905,7061.6357,7072.1479,6965.8634,7062.3313,16213835400.0,187122000000.0,1.2,5.084745763
2021-11-11,sh.000905,7048.8625,7121.9221,7033.0881,7119.8589,16540069300.0,186638000000.0,0.69,6.580259222
2021-11-12,sh.000905,7118.9925,7165.1056,7112.5819,7156.6127,16851342300.0,195250000000.0,0.44,8.665338645
2021-11-15,sh.000905,7166.0372,7176.7701,7083.7783,7098.2129,16114820200.0,201940000000.0,0.56,6.069651741
2021-11-16,sh.000905,7083.9214,7121.7443,7040.5069,7045.9387,16237031600.0,192032000000.0,0.51,4.875621891
2021-11-17,sh.000905,7043.633,7106.0537,7033.9529,7104.5344,14034710700.0,168875000000.0,0.59,6.766169154
2021-11-18,sh.000905,7108.7797,7130.2877,7066.4894,7084.6827,16271486000.0,185153000000.0,0.88,3.777335984
2021-11-19,sh.000905,7083.0066,7174.2512,7073.717,7169.8759,17818585400.0,193601000000.0,1.12,4.970178926
2021-11-22,sh.000905,7177.4005,7259.5317,7177.4005,7255.0736,18052248000.0,222986000000.0,1.21,8.946322068
2021-11-23,sh.000905,7245.9455,7292.917,7239.0001,7261.3791,18959503300.0,218299000000.0,0.79,7.45526839
2021-11-24,sh.000905,7260.2161,7278.3963,7229.604,7256.1117,17767407200.0,209537000000.0,0.44,6.461232604
2021-11-25,sh.000905,7262.7934,7262.7934,7228.2913,7233.5423,16406809800.0,190328000000.0,0.44,5.467196819
2021-11-26,sh.000905,7216.6383,7249.1985,7201.1952,7219.8622,15942313700.0,192094000000.0,0.53,5.069582505
2021-11-29,sh.000905,7129.9393,7226.3391,7125.4296,7221.8978,16694140600.0,198552000000.0,0.83,6.75944334
2021-11-30,sh.000905,7252.3323,7281.1339,7210.8352,7252.7552,18633616300.0,213218000000.0,0.67,7.057654076
2021-12-01,sh.000905,7239.1277,7272.9398,7215.6723,7272.837,17180629500.0,196112000000.0,0.39,5.268389662
