date,close,turnover
2022-11-08,0.979,3.38
2022-11-09,0.975,3.09
2022-11-10,0.966,4.18
2022-11-11,0.969,5.5
2022-11-14,0.963,5.0
2022-11-15,0.986,3.51
2022-11-16,0.978,3.39
2022-11-17,0.98,3.57
2022-11-18,0.972,4.23
2022-11-21,0.976,2.7
2022-11-22,0.962,5.64
2022-11-23,0.96,3.1
2022-11-24,0.961,2.9
2022-11-25,0.952,2.04
2022-11-28,0.948,2.93
2022-11-29,0.963,3.9
2022-11-30,0.962,3.14
2022-12-01,0.972,2.89
2022-12-02,0.975,2.77
2022-12-05,0.979,2.88
2022-12-06,0.978,3.41
2022-12-07,0.977,2.91
2022-12-08,0.973,3.44
2022-12-09,0.976,3.24
2022-12-12,0.972,2.52
2022-12-13,0.965,2.05
2022-12-14,0.959,2.64
2022-12-15,0.962,2.47
2022-12-16,0.954,3.27
2022-12-19,0.935,3.5
2022-12-20,0.925,3.6
2022-12-21,0.92,3.56
2022-12-22,0.906,2.82
2022-12-23,0.899,3.79
2022-12-26,0.915,3.54
2022-12-27,0.923,2.37
2022-12-28,0.916,3.21
2022-12-29,0.915,3.11
2022-12-30,0.916,3.32
2023-01-03,0.937,4.52
2023-01-04,0.937,3.33
2023-01-05,0.947,2.91
2023-01-06,0.949,2.56
2023-01-09,0.953,2.81
2023-01-10,0.954,2.57
2023-01-11,0.948,3.43
2023-01-12,0.948,2.93
2023-01-13,0.953,2.71
2023-01-16,0.964,6.43
2023-01-17,0.962,3.58
2023-01-18,0.965,3.11
2023-01-19,0.977,3.89
2023-01-20,0.986,6.41
2023-01-30,0.99,4.63
2023-01-31,0.993,3.97
2023-02-01,1.009,3.89
2023-02-02,1.011,4.3
2023-02-03,1.01,3.94
2023-02-06,1.007,3.54
2023-02-07,1.01,5.51
2023-02-08,1.003,3.64
2023-02-09,1.024,5.53
2023-02-10,1.018,4.22
2023-02-13,1.028,4.04
2023-02-14,1.03,2.96
2023-02-15,1.03,2.58
2023-02-16,1.011,4.68
2023-02-17,1.002,4.3
2023-02-20,1.014,4.77
2023-02-21,1.019,2.97
2023-02-22,1.022,2.55
2023-02-23,1.017,2.51
2023-02-24,1.013,2.89
2023-02-27,1.007,3.41
2023-02-28,1.015,2.56
2023-03-01,1.022,2.25
2023-03-02,1.017,2.39
2023-03-03,1.016,2.87
2023-03-06,1.019,2.63
2023-03-07,1.001,2.77
2023-03-08,1.004,2.43
2023-03-09,1.006,2.66
2023-03-10,0.992,3.07
2023-03-13,0.996,2.66
2023-03-14,0.987,2.66
2023-03-15,0.992,2.13
2023-03-16,0.977,2.49
2023-03-17,0.984,3.14
2023-03-20,0.98,2.54
2023-03-21,0.993,2.6
2023-03-22,0.997,2.25
2023-03-23,1.001,2.53
2023-03-24,1.001,2.03
2023-03-27,1.003,2.06
2023-03-28,0.997,2.29
2023-03-29,0.994,2.62
2023-03-30,0.994,2.6
2023-03-31,1.002,2.16
2023-04-03,1.016,3.02
2023-04-04,1.014,2.32
2023-04-06,1.018,2.26
2023-04-07,1.026,1.61
2023-04-10,1.017,1.96
2023-04-11,1.018,1.95
2023-04-12,1.023,2.09
2023-04-13,1.017,1.93
2023-04-14,1.023,2.08
2023-04-17,1.024,1.59
2023-04-18,1.02,1.93
2023-04-19,1.015,1.83
2023-04-20,1.015,1.97
2023-04-21,0.99,2.35
2023-04-24,0.982,2.81
2023-04-25,0.964,4.15
2023-04-26,0.967,3.03
2023-04-27,0.969,4.01
2023-04-28,0.984,3.1
2023-05-04,0.982,2.41
2023-05-05,0.971,2.4
2023-05-08,0.977,2.93
2023-05-09,0.965,2.22
2023-05-10,0.967,2.29
2023-05-11,0.966,2.0
2023-05-12,0.954,2.15
2023-05-15,0.961,2.1
2023-05-16,0.952,2.1
2023-05-17,0.957,2.42
2023-05-18,0.961,2.32
2023-05-19,0.965,2.4
2023-05-22,0.963,2.15
2023-05-23,0.954,1.96
2023-05-24,0.952,2.19
2023-05-25,0.95,2.55
2023-05-26,0.958,2.58
2023-05-29,0.957,2.0
2023-05-30,0.961,2.38
2023-05-31,0.961,2.39
2023-06-01,0.963,2.36
2023-06-02,0.97,2.4
2023-06-05,0.97,2.16
2023-06-06,0.95,2.6
2023-06-07,0.95,1.99
2023-06-08,0.945,2.05
2023-06-09,0.952,2.11
2023-06-12,0.956,2.3
2023-06-13,0.96,2.35
2023-06-14,0.964,2.12
2023-06-15,0.969,2.15
2023-06-16,0.977,2.3
2023-06-19,0.981,2.73
2023-06-20,0.982,2.65
2023-06-21,0.962,3.01
2023-06-26,0.945,4.38
2023-06-27,0.954,2.27
2023-06-28,0.953,3.78
2023-06-29,0.957,3.4
2023-06-30,0.972,2.82
2023-07-03,0.97,2.16
2023-07-04,0.974,2.49
2023-07-05,0.967,2.37
2023-07-06,0.964,2.6
2023-07-07,0.96,2.24
2023-07-10,0.96,1.85
2023-07-11,0.968,1.94
2023-07-12,0.954,2.08
2023-07-13,0.963,2.58
2023-07-14,0.962,2.09
2023-07-17,0.958,2.31
2023-07-18,0.958,1.74
2023-07-19,0.956,1.67
2023-07-20,0.943,3.65
2023-07-21,0.942,3.48
2023-07-24,0.94,1.97
2023-07-25,0.955,3.35
2023-07-26,0.951,2.3
2023-07-27,0.943,2.04
2023-07-28,0.952,3.28
2023-07-31,0.958,2.58
2023-08-01,0.956,2.03
2023-08-02,0.954,2.34
2023-08-03,0.955,2.78
2023-08-04,0.961,2.23
2023-08-07,0.956,2.05
2023-08-08,0.952,2.07
2023-08-09,0.945,2.38
2023-08-10,0.944,1.98
2023-08-11,0.927,2.29
2023-08-14,0.929,2.46
2023-08-15,0.922,2.51
2023-08-16,0.911,2.12
2023-08-17,0.918,2.53
2023-08-18,0.9,2.02
2023-08-21,0.89,2.7
2023-08-22,0.896,3.33
2023-08-23,0.879,3.15
2023-08-24,0.88,2.6
2023-08-25,0.866,3.43
2023-08-28,0.871,4.98
2023-08-29,0.897,5.79
2023-08-30,0.902,3.32
2023-08-31,0.899,2.46
2023-09-01,0.899,2.3
2023-09-04,0.912,2.66
2023-09-05,0.907,3.23
2023-09-06,0.91,2.57
2023-09-07,0.895,3.32
2023-09-08,0.897,2.6
2023-09-11,0.91,2.3
2023-09-12,0.909,1.68
2023-09-13,0.897,2.26
2023-09-14,0.894,1.93
2023-09-15,0.895,2.42
2023-09-18,0.895,2.09
2023-09-19,0.889,1.95
2023-09-20,0.881,2.27
2023-09-21,0.874,2.07
2023-09-22,0.892,2.82
2023-09-25,0.887,2.55
2023-09-26,0.883,1.82
2023-09-27,0.889,2.53
2023-09-28,0.895,2.72
2023-10-09,0.892,2.5
2023-10-10,0.889,1.98
2023-10-11,0.89,3.37
2023-10-12,0.897,2.63
2023-10-13,0.895,1.75
2023-10-16,0.885,2.64
2023-10-17,0.884,1.49
2023-10-18,0.869,2.23
2023-10-19,0.86,2.23
2023-10-20,0.851,2.31
2023-10-23,0.829,2.7
2023-10-24,0.84,2.26
2023-10-25,0.849,2.29
2023-10-26,0.855,2.1
2023-10-27,0.871,1.68
2023-10-30,0.882,1.69
2023-10-31,0.878,1.37
2023-11-01,0.877,1.31
2023-11-02,0.867,1.74
2023-11-03,0.878,2.77
2023-11-06,0.896,2.19
2023-11-07,0.899,2.29
2023-11-08,0.903,1.89
2023-11-09,0.897,1.64
2023-11-10,0.895,1.49
2023-11-13,0.904,1.44
2023-11-14,0.909,1.55
2023-11-15,0.913,1.65
2023-11-16,0.903,1.66
2023-11-17,0.913,1.63
2023-11-20,0.919,1.48
2023-11-21,0.913,1.3
2023-11-22,0.903,1.21
2023-11-23,0.912,1.68
2023-11-24,0.899,1.8
2023-11-27,0.899,1.31
2023-11-28,0.903,1.27
2023-11-29,0.9,1.22
2023-11-30,0.894,1.49
2023-12-01,0.903,1.67
2023-12-04,0.899,1.15
2023-12-05,0.882,1.39
2023-12-06,0.886,1.28
2023-12-07,0.885,1.8
2023-12-08,0.884,2.13
2023-12-11,0.893,2.81
2023-12-12,0.895,1.99
2023-12-13,0.886,1.48
2023-12-14,0.884,1.9
2023-12-15,0.877,1.94
2023-12-18,0.863,1.19
2023-12-19,0.864,1.35
2023-12-20,0.849,1.27
2023-12-21,0.853,1.63
2023-12-22,0.846,1.62
2023-12-25,0.844,1.56
2023-12-26,0.833,1.73
2023-12-27,0.838,2.01
2023-12-28,0.855,2.7
2023-12-29,0.868,1.99
2024-01-02,0.861,2.18
2024-01-03,0.856,2.09
2024-01-04,0.851,2.02
2024-01-05,0.838,1.72
2024-01-08,0.816,1.62
2024-01-09,0.816,1.63
2024-01-10,0.811,1.22
2024-01-11,0.827,1.89
2024-01-12,0.82,1.61
2024-01-15,0.817,1.19
2024-01-16,0.815,1.55
2024-01-17,0.793,1.16
2024-01-18,0.79,2.39
2024-01-19,0.78,2.48
2024-01-22,0.738,1.73
2024-01-23,0.747,1.81
2024-01-24,0.759,1.84
2024-01-25,0.785,1.96
2024-01-26,0.775,1.74
2024-01-29,0.754,1.61
2024-01-30,0.733,1.46
2024-01-31,0.706,2.05
2024-02-01,0.7,2.98
2024-02-02,0.676,3.29
2024-02-05,0.635,26.8
2024-02-06,0.678,16.54
2024-02-07,0.708,11.06
2024-02-08,0.737,7.99
2024-02-19,0.738,10.29
2024-02-20,0.74,3.14
2024-02-21,0.744,4.94
2024-02-22,0.757,2.67
2024-02-23,0.769,3.14
2024-02-26,0.771,3.09
2024-02-27,0.794,3.12
2024-02-28,0.756,6.35
2024-02-29,0.786,3.43
2024-03-01,0.795,3.47
2024-03-04,0.797,3.17
2024-03-05,0.791,10.69
2024-03-06,0.79,2.87
2024-03-07,0.778,2.81
2024-03-08,0.788,2.02
2024-03-11,0.804,3.11
2024-03-12,0.808,2.34
2024-03-13,0.81,2.03
2024-03-14,0.806,1.92
2024-03-15,0.818,2.82
2024-03-18,0.832,2.8
2024-03-19,0.824,2.47
2024-03-20,0.831,1.93
2024-03-21,0.831,1.65
2024-03-22,0.821,2.52
2024-03-25,0.803,2.76
2024-03-26,0.799,2.65
2024-03-27,0.773,2.81
2024-03-28,0.791,3.25
2024-03-29,0.799,2.92
2024-04-01,0.816,3.3
2024-04-02,0.812,2.99
2024-04-03,0.809,2.83
2024-04-08,0.793,1.78
2024-04-09,0.803,1.28
2024-04-10,0.788,1.34
2024-04-11,0.79,1.74
2024-04-12,0.784,1.44
2024-04-15,0.777,1.77
2024-04-16,0.744,3.77
2024-04-17,0.777,3.16
2024-04-18,0.776,3.37
2024-04-19,0.772,2.61
2024-04-22,0.771,1.32
2024-04-23,0.766,1.53
2024-04-24,0.78,2.4
2024-04-25,0.78,2.12
2024-04-26,0.796,4.43
2024-04-29,0.815,5.14
2024-04-30,0.807,2.52
2024-05-06,0.822,4.21
2024-05-07,0.825,2.45
2024-05-08,0.812,2.9
2024-05-09,0.826,2.07
2024-05-10,0.819,4.09
2024-05-13,0.811,2.56
2024-05-14,0.815,2.14
2024-05-15,0.808,1.22
2024-05-16,0.806,1.78
2024-05-17,0.819,2.6
2024-05-20,0.822,2.85
2024-05-21,0.813,3.49
2024-05-22,0.814,1.14
2024-05-23,0.797,1.73
2024-05-24,0.787,1.36
2024-05-27,0.797,1.48
2024-05-28,0.787,1.36
2024-05-29,0.787,1.22
2024-05-30,0.787,1.45
2024-05-31,0.789,1.63
2024-06-03,0.778,1.72
2024-06-04,0.783,1.66
2024-06-05,0.774,1.36
2024-06-06,0.758,2.38
2024-06-07,0.761,2.52
2024-06-11,0.768,1.83
2024-06-12,0.77,1.78
2024-06-13,0.765,1.16
2024-06-14,0.767,2.17
2024-06-17,0.766,1.89
2024-06-18,0.773,3.26
2024-06-19,0.763,3.14
2024-06-20,0.749,2.52
2024-06-21,0.748,1.85
2024-06-24,0.724,1.95
2024-06-25,0.718,2.09
2024-06-26,0.739,2.71
2024-06-27,0.721,2.94
2024-06-28,0.725,3.93
2024-07-01,0.731,3.5
2024-07-02,0.726,2.24
2024-07-03,0.72,1.51
2024-07-04,0.706,3.95
2024-07-05,0.713,3.06
2024-07-08,0.696,2.22
2024-07-09,0.711,5.89
2024-07-10,0.708,2.53
2024-07-11,0.726,3.4
2024-07-12,0.723,1.92
2024-07-15,0.715,5.8
2024-07-16,0.717,3.31
2024-07-17,0.712,8.99
2024-07-18,0.714,7.92
2024-07-19,0.715,4.99
2024-07-22,0.716,3.02
2024-07-23,0.696,1.86
2024-07-24,0.687,2.83
2024-07-25,0.687,2.62
2024-07-26,0.698,1.78
2024-07-29,0.695,1.04
2024-07-30,0.698,1.63
2024-07-31,0.729,7.94
2024-08-01,0.724,4.3
2024-08-02,0.714,2.45
2024-08-05,0.695,5.85
2024-08-06,0.704,3.46
2024-08-07,0.704,3.27
2024-08-08,0.704,2.25
2024-08-09,0.697,2.15
2024-08-12,0.695,1.54
2024-08-13,0.697,2.28
2024-08-14,0.69,1.5
2024-08-15,0.696,4.69
2024-08-16,0.691,2.33
2024-08-19,0.692,1.83
2024-08-20,0.68,4.09
2024-08-21,0.676,1.54
2024-08-22,0.668,2.3
2024-08-23,0.668,2.59
2024-08-26,0.671,2.52
2024-08-27,0.663,4.94
2024-08-28,0.664,3.99
2024-08-29,0.675,4.61
2024-08-30,0.688,8.72
2024-09-02,0.673,4.64
2024-09-03,0.679,4.28
2024-09-04,0.677,2.56
2024-09-05,0.682,2.39
2024-09-06,0.671,3.7
2024-09-09,0.665,2.22
2024-09-10,0.667,2.81
2024-09-11,0.667,4.67
2024-09-12,0.665,3.35
2024-09-13,0.657,3.57
2024-09-18,0.654,2.83
2024-09-19,0.667,6.08
2024-09-20,0.663,8.34
2024-09-23,0.664,2.45
2024-09-24,0.692,11.35
2024-09-25,0.696,7.37
2024-09-26,0.729,14.87
2024-09-27,0.794,7.69
2024-09-30,0.873,31.72
2024-10-08,0.924,20.35
2024-10-09,0.85,12.87
2024-10-10,0.839,11.77
2024-10-11,0.805,13.58
2024-10-14,0.835,11.45
2024-10-15,0.817,13.65
2024-10-16,0.82,5.72
2024-10-17,0.817,8.43
2024-10-18,0.854,18.76
2024-10-21,0.87,9.48
2024-10-22,0.874,8.73
2024-10-23,0.877,5.02
2024-10-24,0.871,4.53
2024-10-25,0.891,7.6
2024-10-28,0.903,5.27
2024-10-29,0.889,10.36
2024-10-30,0.895,5.47
2024-10-31,0.908,5.56
2024-11-01,0.881,7.26
2024-11-04,0.901,3.97
2024-11-05,0.932,11.04
2024-11-06,0.935,6.06
2024-11-07,0.952,4.64
2024-11-08,0.953,5.9
2024-11-11,0.975,9.43
2024-11-12,0.965,5.43
2024-11-13,0.96,5.17
2024-11-14,0.932,8.51
2024-11-15,0.91,5.21
2024-11-18,0.888,6.36
2024-11-19,0.911,5.3
2024-11-20,0.927,7.68
2024-11-21,0.93,2.49
2024-11-22,0.895,3.33
2024-11-25,0.899,2.24
2024-11-26,0.887,2.79
2024-11-27,0.909,6.51
2024-11-28,0.904,4.51
2024-11-29,0.919,8.49
2024-12-02,0.937,5.71
2024-12-03,0.935,7.47
2024-12-04,0.922,5.55
2024-12-05,0.933,3.84
2024-12-06,0.943,10.69
2024-12-09,0.935,4.58
2024-12-10,0.945,10.61
2024-12-11,0.957,4.71
2024-12-12,0.964,4.11
2024-12-13,0.945,8.29
2024-12-16,0.933,3.29
2024-12-17,0.913,4.97
2024-12-18,0.92,3.47
2024-12-19,0.923,3.22
2024-12-20,0.932,3.29
2024-12-23,0.905,5.58
2024-12-24,0.915,3.33
2024-12-25,0.906,6.37
2024-12-26,0.915,5.03
2024-12-27,0.916,3.69
2024-12-30,0.914,3.75
2024-12-31,0.885,5.9
2025-01-02,0.861,6.46
2025-01-03,0.837,9.08
2025-01-06,0.832,6.98
2025-01-07,0.844,7.24
2025-01-08,0.84,8.72
2025-01-09,0.842,4.96
2025-01-10,0.824,2.8
2025-01-13,0.826,4.02
2025-01-14,0.864,9.08
2025-01-15,0.858,6.3
2025-01-16,0.861,5.6
2025-01-17,0.867,3.88
2025-01-20,0.872,3.49
2025-01-21,0.878,4.35
2025-01-22,0.871,3.83
2025-01-23,0.866,6.45
2025-01-24,0.884,6.82
2025-01-27,0.867,5.36
2025-02-05,0.873,4.68
2025-02-06,0.896,4.35
2025-02-07,0.911,7.24
2025-02-10,0.921,6.55
2025-02-11,0.919,3.71
2025-02-12,0.933,3.36
2025-02-13,0.924,3.28
2025-02-14,0.927,3.38
2025-02-17,0.931,8.03
2025-02-18,0.913,4.88
2025-02-19,0.933,3.65
2025-02-20,0.939,3.82
2025-02-21,0.957,3.06
2025-02-24,0.958,3.95
2025-02-25,0.954,2.44
2025-02-26,0.969,2.12
2025-02-27,0.964,2.7
2025-02-28,0.931,6.89
2025-03-03,0.93,3.53
2025-03-04,0.942,3.04
2025-03-05,0.949,3.07
2025-03-06,0.969,3.03
2025-03-07,0.965,3.24
2025-03-10,0.966,3.59
2025-03-11,0.973,2.11
2025-03-12,0.974,3.22
2025-03-13,0.96,3.69
2025-03-14,0.975,4.22
2025-03-17,0.976,3.96
2025-03-18,0.98,1.7
2025-03-19,0.974,2.29
2025-03-20,0.97,2.33
2025-03-21,0.95,3.18
2025-03-24,0.943,4.07
2025-03-25,0.937,3.32
2025-03-26,0.939,2.67
2025-03-27,0.939,2.57
2025-03-28,0.93,2.77
2025-03-31,0.924,4.16
2025-04-01,0.928,3.66
2025-04-02,0.931,1.61
2025-04-03,0.921,2.92
2025-04-07,0.83,7.84
2025-04-08,0.825,33.88
2025-04-09,0.839,8.55
2025-04-10,0.859,5.75
2025-04-11,0.87,3.2
2025-04-14,0.881,3.45
2025-04-15,0.878,3.09
2025-04-16,0.867,5.67
2025-04-17,0.867,3.45
2025-04-18,0.866,4.02
2025-04-21,0.884,3.65
2025-04-22,0.884,2.29
2025-04-23,0.889,3.61
2025-04-24,0.88,2.89
2025-04-25,0.882,3.12
2025-04-28,0.873,3.33
2025-04-29,0.877,2.5
2025-04-30,0.884,3.3
2025-05-06,0.906,3.32
2025-05-07,0.907,4.71
2025-05-08,0.915,3.15
2025-05-09,0.904,2.27
2025-05-12,0.917,2.82
2025-05-13,0.914,3.21
2025-05-14,0.916,2.8
2025-05-15,0.901,2.28
2025-05-16,0.903,2.31
2025-05-19,0.907,1.9
2025-05-20,0.914,1.64
2025-05-21,0.912,1.26
2025-05-22,0.903,1.95
2025-05-23,0.892,2.23
2025-05-26,0.897,1.91
2025-05-27,0.894,2.38
2025-05-28,0.892,1.92
2025-05-29,0.908,4.02
2025-05-30,0.899,4.38
2025-06-03,0.904,2.06
2025-06-04,0.912,1.57
2025-06-05,0.919,1.88
2025-06-06,0.918,1.39
2025-06-09,0.927,2.1
2025-06-10,0.919,2.14
2025-06-11,0.923,2.19
2025-06-12,0.924,1.05
2025-06-13,0.912,1.93
2025-06-16,0.918,1.61
2025-06-17,0.916,1.77
2025-06-18,0.915,1.35
2025-06-19,0.904,2.21
2025-06-20,0.897,3.03
2025-06-23,0.908,2.71
2025-06-24,0.925,2.83
2025-06-25,0.939,3.11
2025-06-26,0.935,3.5
2025-06-27,0.938,2.52
2025-06-30,0.95,3.13
2025-07-01,0.953,2.11
2025-07-02,0.944,2.09
2025-07-03,0.948,1.91
2025-07-04,0.945,1.81
2025-07-07,0.946,0.88
2025-07-08,0.959,2.22
2025-07-09,0.956,2.41
2025-07-10,0.958,2.01
2025-07-11,0.967,3.7
2025-07-14,0.967,2.57
2025-07-15,0.963,2.18
2025-07-16,0.967,1.92
2025-07-17,0.979,1.61
2025-07-18,0.981,1.59
2025-07-21,0.989,3.47
2025-07-22,0.995,1.63
2025-07-23,0.991,2.1
2025-07-24,1.004,2.78
2025-07-25,1.003,2.24
2025-07-28,1.006,3.46
2025-07-29,1.015,1.97
2025-07-30,1.006,2.62
2025-07-31,0.999,2.13
2025-08-01,0.998,2.04
2025-08-04,1.01,2.12
2025-08-05,1.016,1.83
2025-08-06,1.026,2.96
2025-08-07,1.027,2.76
2025-08-08,1.024,1.45
2025-08-11,1.038,4.44
2025-08-12,1.042,2.13
2025-08-13,1.057,3.28
2025-08-14,1.045,3.36
2025-08-15,1.067,3.83
2025-08-18,1.082,4.84
2025-08-19,1.083,2.82
2025-08-20,1.095,4.38
2025-08-21,1.085,4.62
2025-08-22,1.104,3.85
2025-08-25,1.118,3.79
2025-08-26,1.118,1.9
2025-08-27,1.098,2.98
2025-08-28,1.113,4.98
2025-08-29,1.112,2.9
2025-09-01,1.124,2.12
2025-09-02,1.095,3.71
2025-09-03,1.079,3.42
2025-09-04,1.054,7.26
2025-09-05,1.084,4.17
2025-09-08,1.093,6.24
2025-09-09,1.081,1.91
2025-09-10,1.081,2.66
2025-09-11,1.11,3.32
2025-09-12,1.11,2.56
2025-09-15,1.109,1.99
2025-09-16,1.121,1.8
2025-09-17,1.131,2.19
2025-09-18,1.116,3.68
2025-09-19,1.112,1.7
2025-09-22,1.122,1.35
2025-09-23,1.108,2.33
2025-09-24,1.127,2.21
2025-09-25,1.123,2.04
2025-09-26,1.108,1.59
2025-09-29,1.122,3.25
2025-09-30,1.133,2.12
2025-10-09,1.143,2.28
2025-10-10,1.128,2.77
2025-10-13,1.124,2.94
2025-10-14,1.105,2.75
2025-10-15,1.12,2.34
2025-10-16,1.108,2.15
2025-10-17,1.077,2.94
2025-10-20,1.083,2.05
2025-10-21,1.098,3.28
2025-10-22,1.095,1.77
2025-10-23,1.096,2.28
2025-10-24,1.113,2.3
2025-10-27,1.121,2.76
2025-10-28,1.119,1.64
2025-10-29,1.134,1.92
2025-10-30,1.123,2.38
2025-10-31,1.124,2.88
2025-11-03,1.128,2.66
2025-11-04,1.113,1.86
2025-11-05,1.119,1.93
2025-11-06,1.131,1.2
2025-11-07,1.13,1.02
2025-11-10,1.132,1.13
2025-11-11,1.129,1.34
2025-11-12,1.123,1.41
2025-11-13,1.138,1.8
2025-11-14,1.123,1.82
2025-11-17,1.126,1.44
2025-11-18,1.117,2.18
2025-11-19,1.107,2.36
2025-11-20,1.1,2.24
2025-11-21,1.06,5.29
2025-11-24,1.072,3.15
2025-11-25,1.086,4.44
2025-11-26,1.086,2.09
2025-11-27,1.087,1.39
2025-11-28,1.098,0.99
2025-12-01,1.105,1.61
2025-12-02,1.096,1.17
2025-12-03,1.086,1.31
2025-12-04,1.088,1.39
2025-12-05,1.102,2.77
2025-12-08,1.112,2.19
2025-12-09,1.105,1.29
2025-12-10,1.11,2.06
2025-12-11,1.098,2.51
2025-12-12,1.106,2.9
2025-12-15,1.098,1.46
2025-12-16,1.079,1.83
2025-12-17,1.094,2.45
2025-12-18,1.092,1.58
2025-12-19,1.101,1.84
2025-12-22,1.111,1.48
2025-12-23,1.109,1.16
2025-12-24,1.127,1.73
2025-12-25,1.136,2.01
2025-12-26,1.14,4.15
2025-12-29,1.138,2.32
2025-12-30,1.139,1.61
2025-12-31,1.139,2.22
2026-01-05,1.165,2.14
2026-01-06,1.181,2.78
2026-01-07,1.184,3.04
2026-01-08,1.195,1.84
2026-01-09,1.222,4.72
2026-01-12,1.259,5.7
2026-01-13,1.233,5.21
2026-01-14,1.236,9.48
2026-01-15,1.236,5.27
2026-01-16,1.233,10.35
2026-01-19,1.236,11.66
2026-01-20,1.226,8.57
2026-01-21,1.237,30.02
2026-01-22,1.246,10.68
2026-01-23,3.402,25.27
2026-01-26,3.344,20.18
